cif,formula,grupo_espacial,sitios,elementos,predicho_como,valor_salida_red
1540206,Na2CrCl4,14,4,3,No_perovskita,0.06
1540905,K16Ca2.68Te12,140,4,3,No_perovskita,0.06
1541681,Pr19.2Gd12.8O50.4,206,4,3,No_perovskita,0.06
1544614,Y1.56Ho0.44Ta1.2Nb0.8O8,13,4,5,No_perovskita,0.06
1544670,Na8.8Ca6.56Sb16O50.304F5.696,227,4,5,No_perovskita,0.06
2001032,K2Mn(SeO3)2,166,4,4,No_perovskita,0.06
2002175,Ca2Cu(BrO)2,139,4,4,No_perovskita,0.06
2002185,Sr2Cu(BrO)2,139,4,4,No_perovskita,0.06
2002194,Sr2Cu(ClO)2,139,4,4,No_perovskita,0.06
2002530,Ca2PbO4,55,4,3,No_perovskita,0.06
2016692,NaI(OF)2,63,4,4,No_perovskita,0.06
2020126,Li3TbBi2,164,4,3,No_perovskita,0.06
2106870,Pu3Pd4,148,4,2,No_perovskita,0.06
2107018,ZrOF4,122,4,3,No_perovskita,0.06
2206751,Ce2Cu1.86Sb4,129,4,3,No_perovskita,0.06
2234031,Hf3.124Ti0.876Te20,63,4,3,No_perovskita,0.06
2310310,Ce7Ni3,186,4,2,No_perovskita,0.06
4000547,Fe5.5008P4O20,141,4,3,No_perovskita,0.06
4030882,Eu10.72Mg5.28Ti16O53.36,227,4,4,No_perovskita,0.06
4124032,SiO2,194,4,2,No_perovskita,0.06
4304246,V16H48O63.584,227,4,3,No_perovskita,0.06
4308589,RbB(CN)4,88,4,4,No_perovskita,0.06
4338729,Nd2Co2SiC,71,4,4,No_perovskita,0.06
4342501,Cr4.9Se8,12,4,2,No_perovskita,0.06
4344169,Sc6Bi1.682Te0.797,189,4,3,No_perovskita,0.06
5000040,CaSO4,63,4,3,No_perovskita,0.06
7222393,Sr2.4Nd1.6Mn1.2Rh0.8O8,139,4,5,No_perovskita,0.06
7222702,CaC2(SN)2,15,4,4,No_perovskita,0.06
7222734,KAs,19,4,2,No_perovskita,0.06
8100095,La5Pb3I,193,4,3,No_perovskita,0.06
8102897,Gd2Mo2C3,12,4,3,No_perovskita,0.06
8103458,K3BP2,15,4,3,No_perovskita,0.06
8103754,Ba2Al2Ga2O7.998,182,4,4,No_perovskita,0.06
9001848,Mg1.11Si1.89H2.22O6,162,4,4,No_perovskita,0.06
9004254,TaAlO4,60,4,3,No_perovskita,0.06
9014514,PbCO2,62,4,3,No_perovskita,0.06
9016605,Fe15.36Si32,64,4,2,No_perovskita,0.06
1005052,BaCa4(CuN2)2,130,4,4,No_perovskita,0.07
1007081,Li3NbO4,197,4,3,No_perovskita,0.07
1007256,Zn2Ge3O8,212,4,3,No_perovskita,0.07
1008750,AlHO2,62,4,3,No_perovskita,0.07
1008986,MnAsRh,189,4,3,No_perovskita,0.07
1011140,Ca2Sb2O7,227,4,3,No_perovskita,0.07
1517678,Na1.56Y2.44F8.8832,225,4,3,No_perovskita,0.07
1520642,Zn1.78Cd0.22W2O8,13,4,4,No_perovskita,0.07
1521575,Lu3Ge13Rh4,223,4,3,No_perovskita,0.07
1521781,Ca3SiBr2,139,4,3,No_perovskita,0.07
1521783,Ca3SiBr2,164,4,3,No_perovskita,0.07
1527914,Li2ThN2,147,4,3,No_perovskita,0.07
1528788,SrLaScO4,139,4,4,No_perovskita,0.07
1529002,D4.224W8O24,204,4,3,No_perovskita,0.07
1529022,Ca2SnO4,55,4,3,No_perovskita,0.07
1529023,Ca3.8Eu0.4Sn1.8O8,55,4,4,No_perovskita,0.07
1530905,ErTaO4,13,4,3,No_perovskita,0.07
1533281,Zr12Ni4O1.52,63,4,3,No_perovskita,0.07
1534705,Pb7.5S0.5Cl2O8,139,4,4,No_perovskita,0.07
1536658,Ba(InTe2)2,66,4,3,No_perovskita,0.07
1537449,SrP,189,4,2,No_perovskita,0.07
1538535,Ta6.0003V2.9997C6.0003,166,4,3,No_perovskita,0.07
2002174,Ca2Cu(ClO)2,139,4,4,No_perovskita,0.07
2002855,Sr2CuClO2,152,4,4,No_perovskita,0.07
2010018,BaCoS2,129,4,3,No_perovskita,0.07
2020125,Li3GdBi2,164,4,3,No_perovskita,0.07
2102145,Yb2.889Mn3Fe3O11.82,166,4,4,No_perovskita,0.07
2106300,LaS2,62,4,2,No_perovskita,0.07
2106469,Sm3Rh2,148,4,2,No_perovskita,0.07
2106887,CeS2,62,4,2,No_perovskita,0.07
2310662,Li2SiO3,36,4,3,No_perovskita,0.07
2310703,Li2CO3,15,4,3,No_perovskita,0.07
4000552,Fe4.704P4O20,141,4,3,No_perovskita,0.07
4115443,SmGaSb2,20,4,3,No_perovskita,0.07
4124053,SiO2,118,4,2,No_perovskita,0.07
4124063,SiO2,121,4,2,No_perovskita,0.07
4124077,SiO2,56,4,2,No_perovskita,0.07
4124081,SiO2,95,4,2,No_perovskita,0.07
4342795,Ce2Cd(SeO)2,137,4,4,No_perovskita,0.07
7104067,CuH3NCl,199,4,4,No_perovskita,0.07
7209383,EuGeAu,44,4,3,No_perovskita,0.07
7214849,CaErAlO4,139,4,4,No_perovskita,0.07
7219509,Co(AsO2)2,135,4,3,No_perovskita,0.07
7221259,Na3AlSiTe4,12,4,4,No_perovskita,0.07
7223695,CuTe2I,14,4,3,No_perovskita,0.07
8102970,Ca5(CoN2)2,130,4,3,No_perovskita,0.07
8102971,BaCa4(CoN2)2,130,4,4,No_perovskita,0.07
8103429,YbSiAu,44,4,3,No_perovskita,0.07
8103473,Cs1.92K14.08Si30.48B17.52O96,220,4,5,No_perovskita,0.07
8103600,Li2GeO3,36,4,3,No_perovskita,0.07
8103809,CuHOF,14,4,4,No_perovskita,0.07
8103856,TiPO4,63,4,3,No_perovskita,0.07
8104488,K2NaInAs2,72,4,4,No_perovskita,0.07
9000274,Mg2SiO4,55,4,3,No_perovskita,0.07
9008065,Cu7.2Se4,216,4,2,No_perovskita,0.07
9009564,Fe(SbO2)2,135,4,3,No_perovskita,0.07
9009565,Cu(AsO2)2,135,4,3,No_perovskita,0.07
9010003,NiAs,36,4,2,No_perovskita,0.07
1008593,Ba2.4Bi1.6F9.6016,225,4,3,No_perovskita,0.08
1008659,Sr2RuO4,139,4,3,No_perovskita,0.08
1509634,Ca6Ag16N,229,4,3,No_perovskita,0.08
1510018,Ag3SNO3,198,4,4,No_perovskita,0.08
1511572,Ca9.016B6N12,229,4,3,No_perovskita,0.08
1521015,Ca3Cu11.658As6,166,4,3,No_perovskita,0.08
1521265,Zr0.53Ti0.47Pb1O3,99,4,4,No_perovskita,0.08
1521809,Sr4Ru1.8Ir0.2O8,139,4,4,No_perovskita,0.08
1521810,Sr4Ir0.8Ru1.2O8,139,4,4,No_perovskita,0.08
1521892,LuSF,166,4,3,No_perovskita,0.08
1521968,D9.168Th8Al4,140,4,3,No_perovskita,0.08
1522851,Ti5Ga4,193,4,2,No_perovskita,0.08
1523600,TaIr,51,4,2,No_perovskita,0.08
1524013,D6Na2PtO6,147,4,4,No_perovskita,0.08
1524402,AlInCuO4,166,4,4,No_perovskita,0.08
1525155,Y12.006Zr8.994O36,148,4,3,No_perovskita,0.08
1525849,Ca3NdMn2O8,139,4,4,No_perovskita,0.08
1526995,Na4.0008Ca19.9992Ta4O32,225,4,4,No_perovskita,0.08
1527537,NaMnO2,59,4,3,No_perovskita,0.08
1527555,SmHgPd,189,4,3,No_perovskita,0.08
1527982,Ca2GeO4,139,4,3,No_perovskita,0.08
1529552,NaSm3Ti2(SbO7)2,227,4,5,No_perovskita,0.08
1529957,Rb2Cr(BrCl)2,64,4,4,No_perovskita,0.08
1530253,Ca3.28Th0.72F9.344,225,4,3,No_perovskita,0.08
1531672,U4O8.064,225,4,2,No_perovskita,0.08
1531905,ErCuP2,14,4,3,No_perovskita,0.08
1532305,SrC2(SN)2,15,4,4,No_perovskita,0.08
1533979,Li1.2Fe1.2Ir1.2O6,166,4,4,No_perovskita,0.08
1534563,NbNiAs2,62,4,3,No_perovskita,0.08
1535266,Ce0.33Nd3.67Cu2O7.6,139,4,4,No_perovskita,0.08
1535667,NaGaO2,33,4,3,No_perovskita,0.08
1535904,BeSiN2,33,4,3,No_perovskita,0.08
1538109,Ta4.8Rh7.2,51,4,2,No_perovskita,0.08
1538345,Mg2PN3,36,4,3,No_perovskita,0.08
1540078,Rb8Li4.0008Fe4F24,225,4,4,No_perovskita,0.08
1541342,V3Te4,12,4,2,No_perovskita,0.08
2004011,TaI2O,12,4,3,No_perovskita,0.08
2013358,Sr4Ti0.142Ru1.858O8,139,4,4,No_perovskita,0.08
2020124,Li3SmBi2,164,4,3,No_perovskita,0.08
2106140,Dy5Ru2,15,4,2,No_perovskita,0.08
2106455,Be4TeO7,216,4,3,No_perovskita,0.08
2106848,K2UF6,189,4,3,No_perovskita,0.08
2310858,Na2SiO3,36,4,3,No_perovskita,0.08
4000973,Fe6N2.164,149,4,2,No_perovskita,0.08
4002486,Sr4MnRuO8,139,4,4,No_perovskita,0.08
4124037,SiO2,195,4,2,No_perovskita,0.08
4307744,Ta3AlC2,194,4,3,No_perovskita,0.08
4308585,NaB(CN)4,227,4,4,No_perovskita,0.08
4321120,LiAlTe2,156,4,3,No_perovskita,0.08
7108304,SiO2,221,4,2,No_perovskita,0.08
7222206,Tl16Os16O54.16,227,4,3,No_perovskita,0.08
8104487,K2NaGaAs2,72,4,4,No_perovskita,0.08
9003043,Pb3O4,55,4,2,No_perovskita,0.08
9008251,Yb(FeO2)2,166,4,3,No_perovskita,0.08
9011596,Fe3Cl1.49994O6.74994,166,4,3,No_perovskita,0.08
9013958,Bi4S3,166,4,2,No_perovskita,0.08
9014609,LiNbWO7,227,4,4,No_perovskita,0.08
9015333,MgHOF,62,4,4,No_perovskita,0.08
1007035,Ag2CO3,11,4,3,No_perovskita,0.09
1008023,SN,14,4,2,No_perovskita,0.09
1008987,MnAsRu,189,4,3,No_perovskita,0.09
1009056,MoN,186,4,2,No_perovskita,0.09
1509263,AgPb4ClO4,85,4,4,No_perovskita,0.09
1509613,Mn8Ag1.8O16,87,4,3,No_perovskita,0.09
1520200,MnWO4,13,4,3,No_perovskita,0.09
1520968,GdH3,165,4,2,No_perovskita,0.09
1521856,Y2B3C2,65,4,3,No_perovskita,0.09
1523954,Tl1.74V8O16,87,4,3,No_perovskita,0.09
1525067,Sr2CoO3,12,4,3,No_perovskita,0.09
1526469,K2Sn(HO)6,148,4,4,No_perovskita,0.09
1526659,Ba3Si23,223,4,2,No_perovskita,0.09
1527113,K2NiF4,139,4,3,No_perovskita,0.09
1527502,K2CuF4,139,4,3,No_perovskita,0.09
1527812,Sc16.53Nb4.47O36,148,4,3,No_perovskita,0.09
1528716,D3Ho,165,4,2,No_perovskita,0.09
1529591,Mg3In3.6Ga2.4O12,166,4,4,No_perovskita,0.09
1529896,Cs3.2Nb16Bi6.4O51.2,227,4,4,No_perovskita,0.09
1530087,D4.464Mo2W6O24,204,4,4,No_perovskita,0.09
1530257,Ca3.46U0.54F9.2,225,4,3,No_perovskita,0.09
1530715,Ce3Ta(ClO2)3,176,4,4,No_perovskita,0.09
1531588,LiGaS2,33,4,3,No_perovskita,0.09
1532110,Hf2.9988Sc14.994Nb3O36,148,4,4,No_perovskita,0.09
1532579,LaCuSe2,14,4,3,No_perovskita,0.09
1532580,CeCuSe2,14,4,3,No_perovskita,0.09
1533100,D0.414La1Al0.321Ni4.679,191,4,4,No_perovskita,0.09
1533981,Li0.87Fe1.2Ir1.2O6,166,4,4,No_perovskita,0.09
1534255,Cu2Hg2SF6,227,4,4,No_perovskita,0.09
1536023,Cu4Te1.8924Se6.1076Cl4,14,4,4,No_perovskita,0.09
1539877,CaGaGe,194,4,3,No_perovskita,0.09
1541201,CaAl9Ni,194,4,3,No_perovskita,0.09
2002500,CoCu2O3,59,4,3,No_perovskita,0.09
2020120,Li3LaBi2,164,4,3,No_perovskita,0.09
2020121,Li3CeBi2,164,4,3,No_perovskita,0.09
2020123,Li3NdBi2,164,4,3,No_perovskita,0.09
2102790,MgH4(ClO)2,12,4,4,No_perovskita,0.09
2106276,ScSi7Rh3,167,4,3,No_perovskita,0.09
2107309,GaCl2,52,4,2,No_perovskita,0.09
2206347,NaZn2CdF7,227,4,4,No_perovskita,0.09
2310255,Nb14.512Re43.488,217,4,2,No_perovskita,0.09
4115861,Dy4Cu1.264Te8,57,4,3,No_perovskita,0.09
4115862,Gd4Cu1.312Te8,57,4,3,No_perovskita,0.09
4115865,Sm4Cu1.352Te8,57,4,3,No_perovskita,0.09
4308582,CsB(CN)4,88,4,4,No_perovskita,0.09
4319430,Li3AuS2,72,4,3,No_perovskita,0.09
7222735,RbAs,19,4,2,No_perovskita,0.09
8103860,K4HgAs2,166,4,3,No_perovskita,0.09
9000275,Mg2SiO4,139,4,3,No_perovskita,0.09
9008131,Mn1.94Fe0.06W2O8,13,4,4,No_perovskita,0.09
9010013,GaO3,25,4,2,No_perovskita,0.09
9012598,CuAg3S2,141,4,3,No_perovskita,0.09
9012833,In(HO)3,204,4,3,No_perovskita,0.09
9013499,TlFe2S3,63,4,3,No_perovskita,0.09
9015493,Fe4.848P4O18.2F1.8,141,4,4,No_perovskita,0.09
9015566,Sn14.568Sb10.776Pt8,204,4,3,No_perovskita,0.09
1001020,Rb1.7W6O18,193,4,3,No_perovskita,0.1
1007235,Ca3Al2(HO)12,230,4,4,No_perovskita,0.1
1008132,UCoO4,74,4,3,No_perovskita,0.1
1008265,D2.56Ti2Mn0.2Fe1.8,28,4,4,No_perovskita,0.1
1010080,K2Cd(CN)4,227,4,4,No_perovskita,0.1
1100032,Ti9N3.87,166,4,2,No_perovskita,0.1
1517677,Na1.56Y2.44F9.384,225,4,3,No_perovskita,0.1
1519037,Nb5(NiP)4,87,4,3,No_perovskita,0.1
1520911,MgSiN2,33,4,3,No_perovskita,0.1
1523984,Ta3P,86,4,2,No_perovskita,0.1
1526718,TbCuSb2,129,4,3,No_perovskita,0.1
1527114,PtO6,15,4,2,No_perovskita,0.1
1530939,BaBr2O,62,4,3,No_perovskita,0.1
1533396,Ti0.986Pb0.993O2.9044,99,4,3,No_perovskita,0.1
1534437,K2TeBr6,128,4,3,No_perovskita,0.1
1534702,Cr0.5Pb7.5Cl2O8,139,4,4,No_perovskita,0.1
1535309,Na2TiCl4,55,4,3,No_perovskita,0.1
1536980,Ho12.0006Zr8.9994O36,148,4,3,No_perovskita,0.1
1537683,Mn3P,82,4,2,No_perovskita,0.1
1539652,Sr1.8Ca2.2Cu1.64Bi0.36O6,71,4,5,No_perovskita,0.1
1541835,Ga27.84Sn20.16Se96,217,4,3,No_perovskita,0.1
2000992,D12Sr3Al2O12,230,4,4,No_perovskita,0.1
2002720,Sm16Ta5.28Ti10.72O56,227,4,4,No_perovskita,0.1
2020122,Li3PrBi2,164,4,3,No_perovskita,0.1
2106083,Al11.2Fe4,63,4,2,No_perovskita,0.1
2106278,ScSi2Rh,62,4,3,No_perovskita,0.1
4000549,Mn3.68Sb6.56Pb1.76O16,135,4,4,No_perovskita,0.1
4030879,Y12.8Mg3.2Ti16O54.4016,227,4,4,No_perovskita,0.1
4030880,Y13.008Mg2.992Ti16O54.5024,227,4,4,No_perovskita,0.1
4115863,La4Cu1.616Te8,57,4,3,No_perovskita,0.1
4302558,DBaAlGe,156,4,4,No_perovskita,0.1
4304074,Pr3MnBi5,193,4,3,No_perovskita,0.1
4322288,La2In1.624Sb4,11,4,3,No_perovskita,0.1
4341768,BaGe6,63,4,2,No_perovskita,0.1
4343381,CaFeSO,186,4,4,No_perovskita,0.1
7222651,Ce6Sn25.52Ir8,223,4,3,No_perovskita,0.1
8100737,La5In3Br,193,4,3,No_perovskita,0.1
8100817,Na8Sb3.92As4.08,14,4,3,No_perovskita,0.1
8101153,BaLi2(MgGe)2,166,4,4,No_perovskita,0.1
8103027,BaSi6,63,4,2,No_perovskita,0.1
8103486,Ba8Eu(BN2)6,229,4,4,No_perovskita,0.1
8103875,TaCl4,12,4,2,No_perovskita,0.1
8103981,TlFeBr4,52,4,3,No_perovskita,0.1
9000077,Fe3S4,166,4,2,No_perovskita,0.1
9000813,Fe0.608Cu3.392S4,164,4,3,No_perovskita,0.1
9001082,D12Ca3Al2O12,230,4,4,No_perovskita,0.1
9006289,SiO2,46,4,2,No_perovskita,0.1
9007331,Fe18.08Ni5.92P8,82,4,3,No_perovskita,0.1
9007338,Fe19.44Ni4.56P8,82,4,3,No_perovskita,0.1
9008267,Ca8Al8.00004Si3.99996O32,217,4,4,No_perovskita,0.1
9014069,Mg0.16Al1.33Fe0.21Si0.91O6,162,4,5,No_perovskita,0.1
1001777,U2Ta2O7,227,4,3,No_perovskita,0.11
1008058,Ni(RhSe2)2,12,4,3,No_perovskita,0.11
1008100,Bi1.6Pb2.4F9.6,225,4,3,No_perovskita,0.11
1008104,CrCoO4,63,4,3,No_perovskita,0.11
1509284,Cs2AgF4,139,4,3,No_perovskita,0.11
1510222,Li2TlAu,216,4,3,No_perovskita,0.11
1520921,EuS,42,4,2,No_perovskita,0.11
1523618,LaTlPd,189,4,3,No_perovskita,0.11
1525296,V9Co13.5Ni13.5,166,4,3,No_perovskita,0.11
1526689,Zr2CuSb3,115,4,3,No_perovskita,0.11
1527984,In2Si2O7,227,4,3,No_perovskita,0.11
1528526,Na2GeO3,36,4,3,No_perovskita,0.11
1530149,InI2,52,4,2,No_perovskita,0.11
1530252,Ca3.4Th0.6F9.152,225,4,3,No_perovskita,0.11
1531441,Li3Ni3.006O6,166,4,3,No_perovskita,0.11
1532107,Sc11.9988Ti8.9994O36,148,4,3,No_perovskita,0.11
1532108,Sc16.506Nb4.494O36,148,4,3,No_perovskita,0.11
1532302,EuC2(SN)2,15,4,4,No_perovskita,0.11
1535991,MnGePd,189,4,3,No_perovskita,0.11
1536988,Lu12.006Zr8.994O36,148,4,3,No_perovskita,0.11
1544547,AlHO2,31,4,3,No_perovskita,0.11
1544552,AlPO4,10,4,3,No_perovskita,0.11
2002356,Ta2NiO6,136,4,3,No_perovskita,0.11
2105049,Li8.76Zn12.228,166,4,2,No_perovskita,0.11
2106812,In32N16.96O1.024F43.008,206,4,4,No_perovskita,0.11
2240592,Ba(ClO4)2,70,4,3,No_perovskita,0.11
2310627,AgCSN,15,4,4,No_perovskita,0.11
2310863,Rb2ThF6,189,4,3,No_perovskita,0.11
4000548,Mn2.556Sb4.7Pb4.744O16,135,4,4,No_perovskita,0.11
4000550,Mn3.08Sb5.92Pb3O16,135,4,4,No_perovskita,0.11
4000551,Mn2.68Sb5.04Pb4.28O16,135,4,4,No_perovskita,0.11
4002311,Eu4Ga7.9992Ge16.0008,63,4,3,No_perovskita,0.11
4110939,HoTe3,63,4,2,No_perovskita,0.11
4110942,NdTe3,63,4,2,No_perovskita,0.11
4110943,SmTe3,63,4,2,No_perovskita,0.11
4124085,FeAg3(CN)6,162,4,4,No_perovskita,0.11
4124102,PrTe3,40,4,2,No_perovskita,0.11
4304072,La3MnBi5,193,4,3,No_perovskita,0.11
4304075,Nd3MnBi5,193,4,3,No_perovskita,0.11
4326075,RbZn4P3,123,4,3,No_perovskita,0.11
4329013,K1.5924Li0.4Sn1.52O4,194,4,4,No_perovskita,0.11
4336422,MnCrO4,63,4,3,No_perovskita,0.11
4341413,LaCu4P3,129,4,3,No_perovskita,0.11
4342568,Yb2.6064Y21.403736Er0.5208Al2.13336F80,225,4,5,No_perovskita,0.11
7109279,Ag3SeNO3,161,4,4,No_perovskita,0.11
8104512,K2NaGaP2,72,4,4,No_perovskita,0.11
9007332,Fe16.56Ni7.44P8,82,4,3,No_perovskita,0.11
9008390,CuS,63,4,2,No_perovskita,0.11
9009482,HPbClO,12,4,4,No_perovskita,0.11
9014492,BaTiO3,38,4,3,No_perovskita,0.11
1008191,NaFeO2,33,4,3,No_perovskita,0.12
1008766,Fe2HO4,62,4,3,No_perovskita,0.12
1010081,K2Hg(CN)4,227,4,4,No_perovskita,0.12
1510025,Ag3O4,14,4,2,No_perovskita,0.12
1510215,Li2PbAu,216,4,3,No_perovskita,0.12
1510216,Li2SbAu,216,4,3,No_perovskita,0.12
1510220,Li2SnAu,216,4,3,No_perovskita,0.12
1510852,B2W,194,4,2,No_perovskita,0.12
1518034,GaPO4,152,4,3,No_perovskita,0.12
1524589,Eu3Pd2,148,4,2,No_perovskita,0.12
1525536,CsGa7,166,4,2,No_perovskita,0.12
1526712,PrSb2Pd,129,4,3,No_perovskita,0.12
1526716,NdSb2Pd,129,4,3,No_perovskita,0.12
1531006,KAlSi3O8,87,4,4,No_perovskita,0.12
1531663,LiZnPS4,82,4,4,No_perovskita,0.12
1532113,Er12.0006Zr8.9994O36,148,4,3,No_perovskita,0.12
1532153,NdCuSe2,14,4,3,No_perovskita,0.12
1532307,BaC2(SN)2,15,4,4,No_perovskita,0.12
1532548,AlPO4,20,4,3,No_perovskita,0.12
1534026,B9C,139,4,2,No_perovskita,0.12
1534197,Al2.0004Si9.9996C8.0016N2O24,217,4,5,No_perovskita,0.12
1534648,InSe,160,4,2,No_perovskita,0.12
1535158,AsCl5,59,4,2,No_perovskita,0.12
1536651,Sr(GaTe2)2,66,4,3,No_perovskita,0.12
1537169,K1.3332Li1.3332Ti3.3332O8,63,4,4,No_perovskita,0.12
1541453,Ti3Mn3O,227,4,3,No_perovskita,0.12
2007344,CsNiCl3,194,4,3,No_perovskita,0.12
2020520,SrTeO4,60,4,3,No_perovskita,0.12
2100860,BaTiO3,123,4,3,No_perovskita,0.12
4002161,SrAl2(SiO4)2,193,4,4,No_perovskita,0.12
4002247,Tm2Mn3Sb3O14,227,4,4,No_perovskita,0.12
4124483,NbWNO7,227,4,4,No_perovskita,0.12
4124515,Na2.85Zr6S5.508N6,166,4,4,No_perovskita,0.12
4304073,Ce3MnBi5,193,4,3,No_perovskita,0.12
4326066,CsZn4As3,123,4,3,No_perovskita,0.12
7212948,K1.5428Na0.457Nb2O6,38,4,4,No_perovskita,0.12
7222947,K4ZnP2,166,4,3,No_perovskita,0.12
8100825,TbCuAs2,129,4,3,No_perovskita,0.12
8101152,BaLi2(MgSi)2,166,4,4,No_perovskita,0.12
8102906,Ba8Sr(BN2)6,229,4,4,No_perovskita,0.12
8102923,CsSi,218,4,2,No_perovskita,0.12
8102974,TiGePd,189,4,3,No_perovskita,0.12
8103424,Cd2.97Au3,10,4,2,No_perovskita,0.12
8104514,K2NiAs2,63,4,3,No_perovskita,0.12
9007333,Fe15.04Ni8.96P8,82,4,3,No_perovskita,0.12
9007335,Fe14.32Ni9.68P8,82,4,3,No_perovskita,0.12
9007336,Fe16.8Ni7.2P8,82,4,3,No_perovskita,0.12
9007337,Fe7Ni5P4,82,4,3,No_perovskita,0.12
1001354,Li2.58Ti5.36Nb2.64Cu5.34O24,204,4,5,No_perovskita,0.13
1005023,K2Ni3S4,70,4,3,No_perovskita,0.13
1008297,Bi1.68Pb2.4O1.584F6.416,225,4,4,No_perovskita,0.13
1508502,LiInS2,33,4,3,No_perovskita,0.13
1510042,TlAg3Te2,65,4,3,No_perovskita,0.13
1510384,Cs2Sn(AuS2)2,70,4,4,No_perovskita,0.13
1511227,Li3BN2,136,4,3,No_perovskita,0.13
1511750,ScB4Ir3,176,4,3,No_perovskita,0.13
1521346,UCoAs2,129,4,3,No_perovskita,0.13
1523318,AlAu,11,4,2,No_perovskita,0.13
1524692,Cs1.94W6O18,193,4,3,No_perovskita,0.13
1525118,K1.56W6O18,182,4,3,No_perovskita,0.13
1525273,EuGa3Co2,63,4,3,No_perovskita,0.13
1525367,Er2In13.824Cu10.176,139,4,3,No_perovskita,0.13
1526068,GdCuAs2,129,4,3,No_perovskita,0.13
1526691,Hf2CuSb3,115,4,3,No_perovskita,0.13
1531280,YCuP2,129,4,3,No_perovskita,0.13
1531901,HoCuAs2,129,4,3,No_perovskita,0.13
1532581,PrCuSe2,14,4,3,No_perovskita,0.13
1532583,SmCuSe2,14,4,3,No_perovskita,0.13
1533495,Na0.716Co2O5.284,194,4,3,No_perovskita,0.13
1533550,Ce2(Zn2Ge)3,189,4,3,No_perovskita,0.13
1533562,Sm2(Zn2Ge)3,189,4,3,No_perovskita,0.13
1533566,Gd2(Zn2Ge)3,189,4,3,No_perovskita,0.13
1534461,Zr0.5Pb3.5F9.0064,225,4,3,No_perovskita,0.13
1536027,SmCuP2,139,4,3,No_perovskita,0.13
1537117,Li2TeO3,12,4,3,No_perovskita,0.13
1537124,Ti5.733C3.72,160,4,2,No_perovskita,0.13
1542079,In6.88Ge9.12S32,122,4,3,No_perovskita,0.13
1542248,Ba0.8Ti1Pb0.2O3,123,4,4,No_perovskita,0.13
2106322,Rb2MnCl4,139,4,3,No_perovskita,0.13
4002260,Na1.16Mn1.334Ni0.666O3.9,194,4,4,No_perovskita,0.13
4123670,GeS2,217,4,2,No_perovskita,0.13
4301695,KIn9Ni2,191,4,3,No_perovskita,0.13
4335614,Sr2Li1.9As1.964,194,4,3,No_perovskita,0.13
7203808,SrZnPF,129,4,4,No_perovskita,0.13
7222561,TbCuS2,14,4,3,No_perovskita,0.13
8100032,ZrBi,63,4,2,No_perovskita,0.13
8100826,DyCuAs2,129,4,3,No_perovskita,0.13
8100827,ErCuAs2,129,4,3,No_perovskita,0.13
8101513,EuAl9Co2,191,4,3,No_perovskita,0.13
9001143,Pb7(ClO4)2,139,4,3,No_perovskita,0.13
9004009,Na13.68Al14.448Si33.552O112,230,4,4,No_perovskita,0.13
9012391,As7Rh12,176,4,2,No_perovskita,0.13
9012467,MnH4(ClO)2,12,4,4,No_perovskita,0.13
1005004,NbFeTe2,53,4,3,No_perovskita,0.14
1008296,Bi1.44Pb2.6O1.376F6.608,225,4,4,No_perovskita,0.14
1008592,Ba2.8Bi1.2F9.1984,225,4,3,No_perovskita,0.14
1509338,FeAgTe2,164,4,3,No_perovskita,0.14
1514040,Li8.08Mn8O16,141,4,3,No_perovskita,0.14
1521496,NiH6(NCl)2,65,4,4,No_perovskita,0.14
1523473,Nb5Ga4,193,4,2,No_perovskita,0.14
1523611,SmTlPd,189,4,3,No_perovskita,0.14
1524303,NbNiP2,62,4,3,No_perovskita,0.14
1525868,CeAgAs2,129,4,3,No_perovskita,0.14
1526680,Mn(C2N3)2,58,4,3,No_perovskita,0.14
1526801,DyCrO4,74,4,3,No_perovskita,0.14
1527043,Ca2Nd2Nb3FeO14,227,4,5,No_perovskita,0.14
1527315,KAs,57,4,2,No_perovskita,0.14
1527554,CaPdPb,189,4,3,No_perovskita,0.14
1528278,KP,19,4,2,No_perovskita,0.14
1528902,Pr0.4Cd3.6F8.40048,225,4,3,No_perovskita,0.14
1530088,D6.384Mo4W4O24,204,4,4,No_perovskita,0.14
1530089,D6.48Mo5.52W2.48O24,204,4,4,No_perovskita,0.14
1531053,Ba3EuF9,225,4,3,No_perovskita,0.14
1531772,D6Co(NCl)2,65,4,4,No_perovskita,0.14
1532868,Ho6Fe16O,229,4,3,No_perovskita,0.14
1533406,Ti1Pb0.983O2.802,99,4,3,No_perovskita,0.14
1533546,La2(Zn2Ge)3,189,4,3,No_perovskita,0.14
1533558,Nd2(Zn2Ge)3,189,4,3,No_perovskita,0.14
1534020,BaAl2(SiO4)2,193,4,4,No_perovskita,0.14
1534162,MgTe(IO)6,205,4,4,No_perovskita,0.14
1535345,HoAl3,166,4,2,No_perovskita,0.14
1536311,Cd(C2N3)2,58,4,3,No_perovskita,0.14
1536442,Cu4.24Hg7.76S8I4,36,4,4,No_perovskita,0.14
1537674,Si3Mo5,140,4,2,No_perovskita,0.14
1538073,ZrSe3,11,4,2,No_perovskita,0.14
1539931,Sr2SnO4,139,4,3,No_perovskita,0.14
1540752,AgN4O3,190,4,3,No_perovskita,0.14
2106117,VInO4,63,4,3,No_perovskita,0.14
2310705,KO2F,26,4,3,No_perovskita,0.14
